,Product_Name,Price,Review,Number_Of_Reviews,Category
288, MSI MEG Infinite X 10SE-663MYS,"                    3.499,00",5 , 3 ,Desktops
289, MSI MEG Trident X 10SE-860MYS,"2.599,00",4.5 , 2 ,Desktops
290, Asus ROG Strix G15CK-NL034T,"1.599,00",4 , 6 ,Desktops
291, MSI MAG Infinite 10SC-1052MYS,"1.299,00",0 , 0 ,Desktops
292, Acer Nitro N50-610 I9420,"1.399,00",4 , 2 ,Desktops
293, Acer Veriton Workstation K8-660G - DT.VSYEH.003,"1.499,00",0 , 0 ,Desktops
294, Acer Veriton Workstation K8-660G - DT.VSYEH.004,"2.499,00",0 , 0 ,Desktops
295, Acer Predator Orion 5000 615s I710-16GL,"2.199,00",5 , 3 ,Desktops
296, Acer Predator Orion 5000 615s I910-14GLR,"2.999,00",5 , 3 ,Desktops
297, Acer Predator Orion 3000 620 I710-02G,"1.399,00",4 , 2 ,Desktops
298, Acer Predator Orion 3000 620 I710-06G,"                    1.699,00",4 , 2 ,Desktops
299, Medion Erazer Engineer P10 MD34898,"                    1.549,00",0 , 0 ,Desktops
300, Lenovo Legion T5 28IMB05 90NC00J8MH,"1.699,00",0 , 0 ,Desktops
301, Lenovo IdeaCentre 5 27IMB05 F0FA005QMB All-in-One Azerty,"1.399,00",0 , 0 ,Desktops
302, Medion Erazer Enforcer X10 MD34922,"3.299,00",0 , 0 ,Desktops
303, MSI Infinite X Plus 9SD-480MYS,"1.999,00",4.5 , 4 ,Desktops
304, Apple Mac Pro (2019) 256 GB,"6.499,00",0 , 0 ,Desktops
305, ConceptD 700 iX5516Q,"1.999,00",0 , 0 ,Desktops
306, ConceptD 700 iX8132Q,"2.999,00",0 , 0 ,Desktops
307, ConceptD 700 iX9264Q,"3.499,00",0 , 0 ,Desktops
308, Samsung LS24R650,"179,00",4.5 ,07 ,Monitoren
309, LG 27GL850 UltraGear,"                    419,00",4.5 ,67 ,Monitoren
310, Samsung LC34H890WGUXEN,"                    599,00",4.5 ,45 ,Monitoren
311, HP EliteDisplay E243,"169,00",4.5 ,02 ,Monitoren
312, AOC i2490PXQU/BT,"179,00",4.5 ,00 ,Monitoren
313, AOC C27G1,"                    229,00",4.5 ,12 ,Monitoren
314, AOC C24G1,"189,00",4.5 ,12 ,Monitoren
315, HP EliteDisplay E273,"259,00",4.5 ,02 ,Monitoren
316, iiyama ProLite XUB2792QSU-B1,"279,00",4.5 ,27 ,Monitoren
317, AOC CU34G2X/BK,"489,00",4.5 ,66 ,Monitoren
318, Asus Zenscreen MB16AC,"229,00",4.5 ,22 ,Monitoren
319, AOC 24G2U,"189,00",4.5 ,24 ,Monitoren
320, AOC CQ32G1,"349,00",4.5 ,44 ,Monitoren
321, iiyama G-Master Black Hawk GE2288HS-B1,"109,00",4.5 ,00 ,Monitoren
322, HP EliteDisplay E243m,"229,00",4.5 ,53 ,Monitoren
323, Samsung S24F352,"119,00",4.5 ,83 ,Monitoren
324, Dell P2419H,"169,00",4.5 ,37 ,Monitoren
325, LG 35WN75C,"459,00",4.5 ,13 ,Monitoren
326, iiyama ProLite X2783HSU-B3,"149,00",4.5 ,98 ,Monitoren
327, Samsung LU28E570DS/EN,"                    249,00",4.5 ,74 ,Monitoren
328, iiyama ProLite XUB2492HSU-B1,"149,00",4.5 ,27 ,Monitoren
329, BenQ PD2700U,"509,00",4.5 , 6 ,Monitoren
330, Philips 243S7EHMB/00,"149,00",4.5 ,15 ,Monitoren
331, Dell P2719H,"219,00",4.5 ,37 ,Monitoren
332, iiyama ProLite XUB2493HSU-B1,"159,00",4.5 ,29 ,Monitoren
333, Philips 499P9H,"969,00",4.5 ,40 ,Monitoren
334, Samsung LC49RG90SSUXEN,"                    1.299,00",4.5 ,33 ,Monitoren
335, Samsung LF32TU870VUXEN,"709,00",0 , 0 ,Monitoren
336, AOC Q2790PQE,"259,00",4.5 ,19 ,Monitoren
337, iiyama G-Master Red Eagle GB2760QSU-B1,"309,00",4.5 ,54 ,Monitoren
338, Philips 273V7QDAB,"159,00",4.5 ,90 ,Monitoren
339, Philips 243V7QDAB,"119,00",4.5 ,90 ,Monitoren
340, Philips 288E2A/00,"289,00",5 ,13 ,Monitoren
341, Philips 275B1/00,"259,00",0 , 0 ,Monitoren
342, Samsung LC49HG90,"799,00",4.5 ,55 ,Monitoren
343, Acer K222HQLbid,"99,00",4.5 ,83 ,Monitoren
344, LG 32GK650F UltraGear,"409,00",4.5 ,51 ,Monitoren
345, iiyama ProLite XUB3493WQSU-B1,"379,00",4.5 ,48 ,Monitoren
346, LG 27UN83A,"                    449,00",4.5 ,13 ,Monitoren
347, HP 22w,"109,00",4.5 ,00 ,Monitoren
348, Samsung LC49J890,"806,00",4.5 ,47 ,Monitoren
349, Samsung Odyssey G5 LC27G55TQWUXEN,"309,00",4.5 , 7 ,Monitoren
350, MSI Optix G24C4,"                    209,00",4.5 ,49 ,Monitoren
351, iiyama G-Master Red Eagle GB3466WQSU-B1,"489,00",4.5 ,10 ,Monitoren
352, LG 34WL500,"339,00",4.5 ,71 ,Monitoren
353, iiyama ProLite XUB2792UHSU-B1,"349,00",4.5 ,22 ,Monitoren
354, BenQ EW3270U,"439,00",4.5 ,21 ,Monitoren
355, Acer Nitro VG240Ybmiix,"149,00",4.5 ,22 ,Monitoren
356, ASUS ProArt Display PA278QV,"369,00",4.5 , 3 ,Monitoren
357, HP EliteDisplay E223,"154,99            Morgen in huis                Morgen in huis                                                                                Bestel om meteen op te halen in 2 winkels                                                            00",4.5 ,33 ,Monitoren
358, LG 29WL500,"219,00",4.5 ,71 ,Monitoren
359, Samsung LU32J590,"349,00",4.5 ,26 ,Monitoren
360, iiyama ProLite XU2492HSU-B1,"129,00",4.5 ,35 ,Monitoren
361, AOC 27G2U,"229,00",4.5 ,24 ,Monitoren
362, HP EliteDisplay E233,"169,99            Morgen in huis                Morgen in huis                                                                                Bestel om meteen op te halen in 4 winkels                                                            00",4.5 ,02 ,Monitoren
363, Samsung LU32R590CWUXEN,"429,00",4.5 ,20 ,Monitoren
364, LG 27MP59G,"169,00",4.5 ,54 ,Monitoren
365, Philips 498P9/00,"824,00",4.5 , 2 ,Monitoren
366, AOC C27G2U/BK,"249,00",5 , 9 ,Monitoren
367, BenQ EL2870U,"289,00",4.5 ,38 ,Monitoren
368, iiyama G-Master GB2730QSU-B1,"269,00",4.5 ,36 ,Monitoren
369, Asus ProArt PA329C,"1.209,00",4 ,16 ,Monitoren
370, Philips 223V5LHSB2/00,"99,00",4.5 ,65 ,Monitoren
371, iiyama G-Master Black Hawk G2730HSU-B1,"169,00",4.5 ,28 ,Monitoren
372, Philips 276E9QJAB,"159,00",4.5 ,39 ,Monitoren
373, Dell UltraSharp U3419W,"859,00",5 ,14 ,Monitoren
374, Samsung LF24T400FHUXEN,"139,00",4.5 ,28 ,Monitoren
375, LG 38WK95C,"1.209,00",4.5 ,29 ,Monitoren
376, AOC C27G2AE/BK,"236,99            Morgen in huis                Morgen in huis    00",5 , 9 ,Monitoren
377, Samsung LC34J791WTUXEN,"729,00",4.5 ,24 ,Monitoren
378, LG 24MK400H,"129,00",4.5 ,50 ,Monitoren
379, iiyama ProLite XB3270QS-B1,"279,00",4.5 ,56 ,Monitoren
380, Philips 243B9/00,"189,00",4.5 ,27 ,Monitoren
381, LG 27BL650C,"252,00",4.5 ,11 ,Monitoren
382, LG 34WN650,"359,00",4.5 , 5 ,Monitoren
383, Philips 279C9,"459,00",4.5 , 4 ,Monitoren
384, Samsung LS24R356FHU,"139,00",4.5 ,42 ,Monitoren
385, AOC C24G2AE/BK,"179,00",5 , 9 ,Monitoren
386, MSI Optix MAG272CQR,"459,00",5 ,13 ,Monitoren
387, Samsung Odyssey G7 QLED gaming LC32G75TQSUXEN,"731,00",4.5 , 9 ,Monitoren
388, LG 32UK550,"409,00",4.5 ,22 ,Monitoren
389, ASUS ROG STRIX Curved XG43VQ,"909,00",4.5 ,13 ,Monitoren
390, AOC U27P2,"349,00",5 , 1 ,Monitoren
391, MSI Optix G241VC,"                    169,00",4.5 ,20 ,Monitoren
392, Samsung LC32F391FWU,"229,00",5 ,07 ,Monitoren
393, AOC G2490VXA,"159,00",4.5 , 6 ,Monitoren
394, Samsung Odyssey G7 QLED gaming LC27G75TQSUXEN,"624,00",4.5 , 9 ,Monitoren
395, LG 27UL850,"                    473,00",4.5 ,42 ,Monitoren
396, Philips 241B8QJEB/00,"169,00",4.5 ,14 ,Monitoren
397, Samsung LC27F396FHUXEN,"199,00",4.5 ,90 ,Monitoren
398, MSI Optix MPG341CQR,"                    999,00",4.5 ,24 ,Monitoren
399, Philips 246E9QJAB,"139,00",4.5 ,39 ,Monitoren
400, HP 24w,"129,00",4.5 ,00 ,Monitoren
401, HP 34f Curved,"589,00",5 , 2 ,Monitoren
402, HP 27w,"159,00",4.5 ,00 ,Monitoren
403, Dell UltraSharp U2419H,"229,00",4.5 ,30 ,Monitoren
404, iiyama ProLite B2791QSU-B1,"259,00",4.5 ,13 ,Monitoren
405, ASUS TUF Gaming VG27AQ,"509,00",4.5 ,10 ,Monitoren
406, BenQ PD2700Q,"329,00",4.5 ,20 ,Monitoren
407, Samsung LS27R350FHU,"179,00",4.5 ,42 ,Monitoren
408, LG 49WL95C,"1.229,00",4.5 ,29 ,Monitoren
409, Samsung LC24RG50FQUXEN,"149,00",4.5 ,16 ,Monitoren
410, LG 27UL500,"279,00",4.5 ,37 ,Monitoren
411, MSI Optix G27CQ4,"                    349,00",4.5 ,49 ,Monitoren
412, HP EliteDisplay E243i,"199,00",4.5 ,37 ,Monitoren
413, iiyama ProLite XB3288UHSU-B1,"399,00",4.5 ,13 ,Monitoren
414, Dell UltraSharp U2719D,"385,00",4.5 ,30 ,Monitoren
415, AOC 24P2C,"179,00",4.5 , 8 ,Monitoren
416, Philips 328E1CA,"359,00",4.5 ,19 ,Monitoren
417, Samsung LC32JG56QQUXEN,"387,00",4.5 ,80 ,Monitoren
418, iiyama ProLite B2791HSU-B1,"209,00",4.5 ,45 ,Monitoren
419, iiyama ProLite XB2483HSU-B3,"149,00",4.5 ,41 ,Monitoren
420, DELL P2419HC,"239,00",4.5 , 5 ,Monitoren
421, iiyama G-Master G2466HSU-B1 Red Eagle,"169,99            Morgen in huis                Morgen in huis    00",4 , 1 ,Monitoren
422, BenQ PD3200U,"679,00",4.5 ,42 ,Monitoren
423, LG UltraGear 34GN850,"                    909,00",4.5 ,12 ,Monitoren
424, AOC Q34E2A,"269,00",3.5 , 2 ,Monitoren
425, iiyama ProLite B2483HSU-B5,"152,99            Morgen in huis                Morgen in huis    00",4.5 ,36 ,Monitoren
426, MSI Pro MP241,"109,00",5 , 2 ,Monitoren
427, LG 27UL550,"329,00",4.5 ,37 ,Monitoren
428, AOC CU34G2/BK,"431,00",4.5 ,66 ,Monitoren
429, LG 27GL650F UltraGear,"289,00",4.5 ,19 ,Monitoren
430, Samsung LS34J550WQUXEN,"369,00",4.5 ,35 ,Monitoren
431, AOC 22P1D,"119,00",4.5 ,16 ,Monitoren
432, BenQ GW2480T,"164,00",4.5 ,13 ,Monitoren
433, BenQ Zowie XL2546,"479,00",5 ,12 ,Monitoren
434, iiyama G-Master Red Eagle GB3461WQSU-B1,"469,00",4.5 , 6 ,Monitoren
435, LG 43UN700,"629,00",4.5 , 9 ,Monitoren
436, AOC AGON AG241QX,"329,00",4.5 ,37 ,Monitoren
437, iiyama ProLite XB2474HS-B2,"139,00",4.5 ,29 ,Monitoren
438, Acer V277Ubmiipx,"259,00",4.5 , 3 ,Monitoren
439, DELL U2720Q,"659,00",4.5 , 5 ,Monitoren
440, ASUS ROG Swift PG43UQ,"1.499,00",4 , 7 ,Monitoren
441, LG 34WL850,"729,00",4.5 ,25 ,Monitoren
442, ASUS TUF Gaming VG32VQ1B,"                    399,00",4.5 , 2 ,Monitoren
443, Samsung LC27T550FDUXEN,"249,00",4.5 , 9 ,Monitoren
444, LG 35WN6CS,"509,00",4.5 , 2 ,Monitoren
445, DELL P2719HC,"269,00",4.5 , 4 ,Monitoren
446, LG 27UL600,"329,00",4.5 ,13 ,Monitoren
447, Asus ZenScreen Touch MB16AMT,"386,00",4 ,22 ,Monitoren
448, BenQ EW3280U,"809,00",0 , 0 ,Monitoren
449, Eizo FlexScan EV3285-BK,"1.389,00",4.5 , 6 ,Monitoren
450, Dell Ultrasharp U3818DW,"1.259,00",5 ,14 ,Monitoren
451, Acer Nitro VG272Pbmiipx,"256,00",4.5 , 1 ,Monitoren
452, LG 27GN750 UltraGear,"449,00",5 ,14 ,Monitoren
453, MSI Optix G27C4,"269,00",4.5 ,29 ,Monitoren
454, LG 32UL750,"594,00",4 ,10 ,Monitoren
455, Dell UltraSharp U2518D,"359,00",4.5 ,33 ,Monitoren
456, Samsung LC27HG70QQUXEN,"509,00",4 ,24 ,Monitoren
457, MSI Optix MPG27CQ2,"499,00",4.5 ,11 ,Monitoren
458, Asus VG248QG,"                    249,00",4.5 ,24 ,Monitoren
459, Philips 275E1S/00,"219,00",4.5 ,09 ,Monitoren
460, ASUS ROG Strix XG32VQR,"                    569,00",4.5 ,15 ,Monitoren
461, Samsung LF24T650FYUXEN,"199,00",4 , 2 ,Monitoren
462, Apple iPad (2020) 128 GB Wifi Space Gray + Targus VersaVu Book Case,"                    538,99                537,00",0 , 0 ,Tablets
463, Apple iPad Pro (2020) 12.9 inch 256 GB Wifi Space Gray + Pencil 2,"                    1.364,00",0 , 0 ,Tablets
464," Apple iPad Pro (2020) 12,9 inch 256 GB Wifi Space Gray + Magic Keyboard AZERTY","                    1.628,00",0 , 0 ,Tablets
465, Apple iPad (2020) 10.2 inch 128 GB Wifi Space Gray,"489,00",4.5 ,40 ,Tablets
466, Samsung Galaxy Tab S6 Lite 64 GB Wifi Grijs,"                    349,00",4.5 ,41 ,Tablets
467, Apple iPad Air (2020) 10.9 inch 64 GB Wifi Space Gray,"669,00",4.5 ,35 ,Tablets
468," Apple iPad Pro (2020) 12,9 inch 256 GB Wifi Space Gray + Magic Keyboard AZERTY + Pencil 2","                    1.763,00",0 , 0 ,Tablets
469, Samsung Galaxy Tab A7 32GB Wifi Grijs,"                    229,00",4.5 ,38 ,Tablets
470, Apple iPad (2020) 10.2 inch 32 GB Wifi Space Gray,"389,00",4.5 ,40 ,Tablets
471, Apple iPad Pro (2020) 12.9 inch 128 GB Wifi Space Gray + Pencil 2,"                    1.254,00",0 , 0 ,Tablets
472, Samsung Galaxy Tab A7 64GB Wifi + 4G Grijs,"                    319,00",4.5 ,38 ,Tablets
473, Apple iPad Air (2020) 10.9 inch 64 GB Wifi Groen,"669,00",4.5 ,35 ,Tablets
474, Apple iPad Pro (2020) 11 inch 256 GB Wifi Space Gray + Pencil 2,"1.144,00",0 , 0 ,Tablets
475, Samsung Galaxy Tab S7 Plus 256GB Wifi Zwart,"                    939,00",4.5 ,31 ,Tablets
476, Apple iPad Pro (2020) 12.9 inch 128 GB Wifi Space Gray + Smart Keyboard + Pencil 2,"                    1.473,00",0 , 0 ,Tablets
477, Samsung Galaxy Tab A 10.1 (2019) 32GB Wifi Zwart,"                    209,00",4.5 ,00 ,Tablets
478, Lenovo Tab M10 Plus 64GB Wifi Zilver,"                    199,00",4.5 ,48 ,Tablets
479, Apple iPad Air (2020) 10.9 inch 64 GB Wifi Hemelsblauw,"669,00",4.5 ,35 ,Tablets
480," Apple iPad Air (2019) 10,5"" Space Gray 256GB Wifi + Smart Keyboard AZERTY","                    888,00",0 , 0 ,Tablets
481, Samsung Galaxy Tab S6 Lite 64 GB Wifi + 4G Blauw,"                    398,00",4.5 ,41 ,Tablets
482, Apple iPad Air (2019) 64GB Wifi Space Gray,"549,00",5 ,59 ,Tablets
483, Samsung Galaxy Tab A7 32GB Wifi Zilver,"                    229,00",4.5 ,38 ,Tablets
484, Samsung Galaxy Tab S6 Lite 64GB Wifi Grijs + Samsung Book Case Blauw,"388,99            Morgen in huis                Morgen in huis                                                                                Bestel om nog sneller op te halen in 4 winkels                                                            00",0 , 0 ,Tablets
485, Lenovo Tab M10 2GB 32GB Wifi Zwart,"134,00",4.5 ,63 ,Tablets
486, Samsung Galaxy Tab S7 128GB Wifi Zwart,"636,00",4.5 ,18 ,Tablets
487, Apple iPad Pro (2020) 12.9 inch 256 GB Wifi Space Gray,"1.229,00",5 ,01 ,Tablets
488, Apple iPad (2020) 128 GB Wifi Space Gray + Smart Keyboard AZERTY,"                    668,00",0 , 0 ,Tablets
489, Apple iPad Pro (2020) 12.9 inch 256 GB Wifi Space Gray + Smart Keyboard + Magic Mouse,"                    1.533,00",0 , 0 ,Tablets
490," Apple iPad Air (2019) 10,5"" Space Gray 64GB Wifi + Smart Keyboard AZERTY","                    728,00",0 , 0 ,Tablets
491, Apple iPad Pro (2020) 12.9 inch 128 GB Wifi Space Gray,"1.119,00",5 ,01 ,Tablets
492, Apple iPad Pro (2020) 11 inch 256 GB Wifi + 4G Space Gray,"1.179,00",5 ,88 ,Tablets
493, Samsung Galaxy Tab A 10.1 (2019) 32 GB Wifi Zwart + Kinderhoes Blauw,"                    200,95                196,00",0 , 0 ,Tablets
494, Samsung Galaxy Tab S6 Lite 64 GB Wifi Blauw,"                    349,00",4.5 ,41 ,Tablets
495, Samsung Galaxy Tab A 10.1 (2019) 32GB Wifi + 4G Zwart,"                    258,00",4.5 ,00 ,Tablets
496, Apple iPad Air (2020) 10.9 inch 64 GB Wifi Roségoud,"669,00",4.5 ,35 ,Tablets
497, Apple iPad Pro (2020) 12.9 inch 256 GB Wifi + 4G Space Gray,"1.399,00",5 ,01 ,Tablets
498, Apple iPad Pro (2020) 12.9 inch 256 GB Wifi Zilver,"1.229,00",5 ,01 ,Tablets
499, Apple iPad Air (2020) 10.9 inch 256 GB Wifi Hemelsblauw,"839,00",4.5 ,35 ,Tablets
500, Apple iPad Pro (2020) 11 inch 256 GB Wifi Space Gray,"1.009,00",5 ,88 ,Tablets
501, Apple iPad Air (2020) 10.9 inch 64 GB Wifi Zilver,"669,00",4.5 ,35 ,Tablets
502, Apple iPad (2020) 10.2 inch 32 GB Wifi + 4G Space Gray,"529,00",4.5 ,40 ,Tablets
503, Apple iPad Pro (2020) 12.9 inch 256 GB Wifi Space Gray + Smart Keyboard + Pencil 2,"                    1.583,00",0 , 0 ,Tablets
504, Samsung Galaxy Tab S6 Lite 128GB Wifi + 4G Grijs + Samsung Book Case Blauw,"488,99            Morgen in huis                Morgen in huis    00",0 , 0 ,Tablets
505, Apple iPad Mini 5 64 GB Wifi Space Gray,"                    429,00",4.5 ,69 ,Tablets
506, Samsung Galaxy Tab S6 Lite 128GB Wifi + 4G Blauw + Samsung Book Case Blauw,"488,99            Morgen in huis                Morgen in huis    00",4 , 3 ,Tablets
507, Lenovo Smart Tab M10 Plus 128 GB Wifi Grijs,"                    249,00",4.5 ,48 ,Tablets
508, Samsung Galaxy Tab S6 Lite 64GB Wifi Blauw + Samsung Book Case Blauw,"388,99            Morgen in huis                Morgen in huis                                                                                Bestel om vandaag op te halen in 2 winkels                                                            00",0 , 0 ,Tablets
509, Apple iPad (2020) 10.2 inch 128 GB Wifi + 4G Goud,"629,00",4.5 ,40 ,Tablets
510, Apple iPad Pro (2020) 11 inch 256 GB Wifi Space Gray + Smart Keyboard + Pencil 2,"                    1.343,00",0 , 0 ,Tablets
511, Apple iPad Pro (2020) 11 inch 256 GB Wifi Space Gray + Magic Keyboard AZERTY,"                    1.348,00",0 , 0 ,Tablets
512, Samsung Galaxy Tab S7 128GB Wifi Zwart + Samsung Toetsenbord Hoes AZERTY Zwart,"836,00",4.5 ,18 ,Tablets
513, Samsung Galaxy Tab S6 Lite 64GB Wifi + 4G Blauw + Samsung Book Case Blauw,"448,99            Morgen in huis                Morgen in huis                                                                                Bestel om vandaag op te halen in 3 winkels                                                            00",0 , 0 ,Tablets
514, Samsung Galaxy Tab S6 Lite 64GB Wifi + 4G Grijs + Samsung Book Case Blauw,"448,99            Morgen in huis                Morgen in huis                                                                                Bestel om vandaag op te halen in 1 winkel                                                            00",0 , 0 ,Tablets
515, Samsung Galaxy Tab S6 Lite 64 GB Wifi + 4G Grijs,"                    399,00",4.5 ,41 ,Tablets
516, Apple iPad Pro (2020) 11 inch 128 GB Wifi Space Gray,"899,00",5 ,88 ,Tablets
517, Apple iPad Pro (2020) 11 inch 128 GB Wifi Space Gray + Pencil 2,"                    1.034,00",0 , 0 ,Tablets
518, Kurio Tab XL,"                    149,00",4 ,22 ,Tablets
519, Samsung Galaxy Tab S6 Lite 128GB Wifi + 4G Blauw,"                    439,00",4.5 ,41 ,Tablets
520, Apple iPad Air (2020) 10.9 inch 256 GB Wifi Groen,"839,00",4.5 ,35 ,Tablets
521, Apple iPad (2020) 32 GB Wifi Space Gray + Smart Keyboard AZERTY,"                    568,00",0 , 0 ,Tablets
522, Apple iPad (2020) 128 GB Wifi Space Gray + Kinderhoes Rood,"524,00",0 , 0 ,Tablets
523, Samsung Galaxy Tab A 10.1 (2019) 32 GB Wifi Zwart + Kinderhoes Rood,"                    200,95                196,00",0 , 0 ,Tablets
524, Lenovo Tab M10 2GB 32GB Wifi Zwart + Just in Case Kids Case Blauw,"                    168,95                168,00",4.5 ,63 ,Tablets
525, Apple iPad Pro (2020) 11 inch 128 GB Wifi Space Gray + Smart Keyboard + Pencil 2,"                    1.233,00",0 , 0 ,Tablets
526, Samsung Galaxy Tab A 10.1 (2019) 32GB Wifi Zilver,"                    209,00",4.5 ,00 ,Tablets
527, Apple iPad Mini 5 64 GB Wifi Goud,"                    429,00",4.5 ,69 ,Tablets
528, Samsung Galaxy Tab A7 64GB Wifi Grijs,"                    259,00",4.5 ,38 ,Tablets
529, Apple iPad Mini 5 64 GB Wifi + 4G Space Gray,"579,00",4.5 ,69 ,Tablets
530, Apple iPad Pro (2020) 11 inch 128 GB Wifi + 4G Space Gray,"1.069,00",5 ,88 ,Tablets
531, Samsung Galaxy Tab S7 Plus 128GB Wifi Zwart,"                    818,00",4.5 ,31 ,Tablets
532, Samsung Galaxy Tab A 10.1 (2019) Wifi 64GB Zwart,"244,00",4.5 ,23 ,Tablets
533, Samsung Galaxy Tab A7 32GB Wifi + 4G Grijs,"                    279,00",4.5 ,38 ,Tablets
534, Apple iPad Pro (2020) 12.9 inch 512 GB Wifi + 4G Space Gray,"1.619,00",5 ,01 ,Tablets
535, Apple iPad Pro (2020) 12.9 inch 128 GB Wifi + 4G Space Gray,"1.289,00",5 ,01 ,Tablets
536, Apple iPad Air (2019) 64 GB Wifi Goud,"549,00",5 ,59 ,Tablets
537, Lenovo Tab M10 Plus 64GB Wifi + 4G Grijs,"234,00",4.5 ,48 ,Tablets
538, Apple iPad Air (2020) 10.9 inch 256 GB Wifi Zilver,"839,00",4.5 ,35 ,Tablets
539, Apple iPad (2020) 10.2 inch 128 GB Wifi + 4G Space Gray,"629,00",4.5 ,40 ,Tablets
540, Samsung Galaxy Tab A 10.1 (2019) 32 GB Wifi Zwart + Kinderhoes + Koptelefoon Blauw,"                    227,94                221,00",0 , 0 ,Tablets
541, Apple iPad Air (2019) 256 GB Wifi Space Gray,"709,00",5 ,59 ,Tablets
542," Huawei MediaPad T3 32GB 10"" Wifi","139,00",4 ,29 ,Tablets
543, Apple iPad (2020) 10.2 inch 128 GB Wifi Space Gray + Pencil,"588,00",0 , 0 ,Tablets
544, Samsung Galaxy Tab S6 Lite 128GB Wifi + 4G Grijs,"                    479,00",4.5 ,41 ,Tablets
545, Samsung Galaxy Tab S6 Lite 128 GB Wifi Grijs + Just in Case Toetsenbordhoes,"439,00",0 , 0 ,Tablets
546, Lenovo Tab M7 16 GB  Wifi Zwart,"88,99            Morgen in huis                Morgen in huis                                                                                Bestel om meteen op te halen in 4 winkels                                                            00",4 , 5 ,Tablets
547, Huawei MediaPad M5 Lite 10.1 64 GB Wifi Grijs+ Book Cover,"279,00",5 , 1 ,Tablets
548, Samsung Galaxy Tab S7 Plus 256GB Wifi + 5G Zwart,"                    1.139,00",4.5 ,31 ,Tablets
549, Samsung Galaxy Tab S7 128GB Wifi + 4G Zwart,"777,00",4.5 ,18 ,Tablets
550, Lenovo Tab M10 HD (2de generatie) 64 GB Wifi Grijs,"179,00",4.5 , 3 ,Tablets
551," Huawei MediaPad T3 16GB 10"" Wifi","129,00",4 ,29 ,Tablets
552," Lenovo Yoga Smart Tab 10,1 inch 64 GB Wifi","279,00",4.5 ,23 ,Tablets
553, Apple iPad Mini 5 64 GB Wifi Zilver,"                    429,00",4.5 ,69 ,Tablets
554, Samsung Galaxy Tab S7 Plus 128GB Wifi Brons,"                    865,00",4.5 ,31 ,Tablets
555, Samsung Galaxy Tab S7 Plus 256GB Wifi + 5G Zwart + Samsung Toetsenbord Hoes AZERTY Zwart,"1.308,00",4.5 ,31 ,Tablets
556, Samsung Galaxy Tab S7 Plus 128GB Wifi + 5G Zwart + Samsung Toetsenbord Hoes AZERTY Zwart,"1.228,00",4.5 ,31 ,Tablets
557, Apple iPad Pro (2020) 12.9 inch 512 GB Wifi Zilver,"1.449,00",5 ,01 ,Tablets
558, Samsung Galaxy Tab S7 256GB Wifi + 4G Zwart,"879,00",4.5 ,18 ,Tablets
559, Samsung Galaxy Tab S7 128GB Wifi Zilver,"641,00",4.5 ,18 ,Tablets
560, Samsung Galaxy Tab S7 Plus 256GB Wifi Zwart + Samsung Toetsenbord Hoes AZERTY Zwart,"1.108,00",4.5 ,31 ,Tablets
561, Samsung Galaxy Tab S7 Plus 128GB Wifi Zwart + Samsung Toetsenbord,"1.028,00",4.5 ,31 ,Tablets
562, Samsung Galaxy Tab S7 Plus 128GB Wifi Zilver + Toetsenbord Hoes AZERTY Zwart,"1.028,00",4.5 ,31 ,Tablets
563, Apple iPad Pro (2020) 12.9 inch 1 TB Wifi Space Gray,"1.669,00",5 ,01 ,Tablets
564, Apple iPad Pro (2020) 11 inch 512 GB Wifi + 4G Space Gray,"1.399,00",5 ,88 ,Tablets
565, iPad Pro (2020) 12.9 inch 256 GB Wifi + 4G Zilver,"1.399,00",5 ,01 ,Tablets
566, Apple iPad Pro (2020) 12.9 inch 1 TB Wifi + 4G Space Gray,"1.839,00",5 ,01 ,Tablets
567, Huawei MediaPad T5 10.1 32GB Wifi Zwart,"169,99            Morgen in huis                Morgen in huis    00",4.5 ,49 ,Tablets
568, Apple iPad (2020) 10.2 inch 32 GB Wifi Goud,"389,00",4.5 ,40 ,Tablets
569, Apple iPad Pro (2020) 11 inch 256 GB Wifi Space Gray + Smart Keyboard + Magic Mouse,"                    1.293,00",0 , 0 ,Tablets
570, Apple iPad Pro (2020) 11 inch 256 GB Wifi Space Gray + Magic Keyboard AZERTY + Pencil 2,"                    1.483,00",0 , 0 ,Tablets
571, Huawei MediaPad T5 10.1 64 GB Wifi Zwart + Book Cover,"219,00",5 , 4 ,Tablets
572, Apple iPad (2020) 10.2 inch 32 GB Wifi + 4G Goud,"529,00",4.5 ,40 ,Tablets
573, Lenovo Tab M10 Plus 64 GB Wifi Grijs,"199,00",4.5 ,48 ,Tablets
574, Apple iPad Pro (2020) 12.9 inch 512 GB Wifi Space Gray,"1.449,00",5 ,01 ,Tablets
575, Samsung Galaxy Tab S7 Plus 128GB Wifi Brons + Samsung Toetsenbord Hoes AZERTY Zwart,"1.028,00",4.5 ,31 ,Tablets
576, Apple iPad (2020) 128 GB Wifi Space Gray + Hoofdsteun Autohouder + Autolader,"                    547,98                543,00",0 , 0 ,Tablets
577, Apple iPad (2020) 128 GB Wifi Space Gray + Smart Keyboard AZERTY + Apple Pencil,"                    767,00",0 , 0 ,Tablets
578, Samsung Galaxy Tab S7 256GB Wifi Zwart,"779,00",4.5 ,18 ,Tablets
